,caseid,activity,ts,resource,outcome
356,Offer_1583358802,O_Sent (mail and online),2016/01/04 20:47:22.920,User_13,True
357,Offer_1583358802,O_Cancelled,2016/01/18 22:49:58.251,User_75,True
358,Offer_1909754111,O_Create Offer,2016/01/04 20:50:02.908,User_15,True
359,Offer_1909754111,O_Created,2016/01/04 20:50:04.043,User_15,True
360,Offer_1909754111,O_Sent (mail and online),2016/01/04 20:50:17.868,User_15,True
361,Offer_1909754111,O_Cancelled,2016/01/14 23:50:51.864,User_113,True
362,Offer_1769730855,O_Create Offer,2016/01/04 20:52:05.633,User_16,True
363,Offer_1769730855,O_Created,2016/01/04 20:52:06.815,User_16,True
364,Offer_1769730855,O_Sent (mail and online),2016/01/04 20:52:39.139,User_16,True
365,Offer_1769730855,O_Cancelled,2016/01/07 21:02:39.182,User_30,True
366,Offer_1546586848,O_Create Offer,2016/01/04 20:57:23.240,User_19,True
367,Offer_1546586848,O_Created,2016/01/04 20:57:24.753,User_19,True
368,Offer_1546586848,O_Sent (mail and online),2016/01/04 21:07:47.576,User_19,True
369,Offer_1546586848,O_Cancelled,2016/02/18 00:49:47.334,User_29,True
370,Offer_1257962808,O_Create Offer,2016/01/04 20:58:36.789,User_28,False
371,Offer_1257962808,O_Created,2016/01/04 20:58:37.924,User_28,False
372,Offer_1257962808,O_Sent (mail and online),2016/01/04 20:59:32.067,User_28,False
373,Offer_1257962808,O_Cancelled,2016/01/30 18:57:53.651,User_24,False
374,Offer_427046646,O_Create Offer,2016/01/04 21:06:34.911,User_38,True
375,Offer_427046646,O_Created,2016/01/04 21:06:36.465,User_38,True
376,Offer_427046646,O_Sent (mail and online),2016/01/04 21:06:50.227,User_38,True
377,Offer_427046646,O_Cancelled,2016/02/29 16:02:39.670,User_1,True
378,Offer_625228043,O_Create Offer,2016/01/04 21:12:07.855,User_15,True
379,Offer_625228043,O_Created,2016/01/04 21:12:09.244,User_15,True
380,Offer_625228043,O_Sent (mail and online),2016/01/04 21:15:00.777,User_15,True
381,Offer_625228043,O_Cancelled,2016/01/12 01:29:16.976,User_75,True
382,Offer_204685571,O_Create Offer,2016/01/04 21:17:25.403,User_13,True
383,Offer_204685571,O_Created,2016/01/04 21:17:26.780,User_13,True
384,Offer_204685571,O_Sent (mail and online),2016/01/04 21:19:20.626,User_13,True
385,Offer_204685571,O_Returned,2016/01/08 18:11:00.133,User_117,True
386,Offer_204685571,O_Accepted,2016/01/12 00:11:37.791,User_95,True
387,Offer_960229906,O_Create Offer,2016/01/04 21:31:21.085,User_31,True
388,Offer_960229906,O_Created,2016/01/04 21:31:22.267,User_31,True
389,Offer_960229906,O_Sent (mail and online),2016/01/04 21:34:12.011,User_31,True
390,Offer_960229906,O_Cancelled,2016/02/29 16:01:41.168,User_1,True
391,Offer_1284560550,O_Create Offer,2016/01/04 21:32:20.958,User_31,True
392,Offer_1284560550,O_Created,2016/01/04 21:32:22.246,User_31,True
393,Offer_1284560550,O_Sent (mail and online),2016/01/04 21:34:11.971,User_31,True
394,Offer_1284560550,O_Cancelled,2016/02/29 16:01:41.160,User_1,True
395,Offer_1569511625,O_Create Offer,2016/01/04 21:38:40.269,User_7,True
396,Offer_1569511625,O_Created,2016/01/04 21:38:41.423,User_7,True
397,Offer_1569511625,O_Sent (mail and online),2016/01/04 21:41:03.621,User_7,True
398,Offer_1569511625,O_Refused,2016/01/15 00:16:16.671,User_100,True
399,Offer_1935259954,O_Create Offer,2016/01/04 21:45:44.487,User_20,True
400,Offer_1935259954,O_Created,2016/01/04 21:45:46.184,User_20,True
401,Offer_1935259954,O_Sent (mail and online),2016/01/04 21:46:48.384,User_20,True
402,Offer_1935259954,O_Returned,2016/01/08 18:28:48.574,User_117,True
403,Offer_1935259954,O_Accepted,2016/01/22 17:17:51.481,User_119,True
404,Offer_416560951,O_Create Offer,2016/01/04 21:51:08.869,User_3,True
405,Offer_416560951,O_Created,2016/01/04 21:51:10.207,User_3,True
406,Offer_416560951,O_Sent (mail and online),2016/01/04 21:51:20.651,User_3,True
407,Offer_416560951,O_Returned,2016/01/08 18:25:53.737,User_119,True
408,Offer_416560951,O_Accepted,2016/01/09 00:50:24.793,User_114,True
409,Offer_648594737,O_Create Offer,2016/01/04 21:53:19.614,User_89,True
410,Offer_648594737,O_Created,2016/01/04 21:53:20.807,User_89,True
411,Offer_648594737,O_Sent (mail and online),2016/01/04 21:54:20.160,User_89,True
412,Offer_648594737,O_Returned,2016/01/11 18:17:44.140,User_117,True
413,Offer_648594737,O_Accepted,2016/01/22 17:07:07.253,User_99,True
414,Offer_863002977,O_Create Offer,2016/01/04 22:18:04.303,User_15,True
415,Offer_863002977,O_Created,2016/01/04 22:18:05.728,User_15,True
416,Offer_863002977,O_Sent (mail and online),2016/01/04 22:18:42.174,User_15,True
417,Offer_863002977,O_Returned,2016/01/13 23:28:02.566,User_127,True
418,Offer_863002977,O_Accepted,2016/01/14 23:43:43.709,User_113,True
419,Offer_739070387,O_Create Offer,2016/01/04 22:24:56.426,User_13,False
420,Offer_739070387,O_Created,2016/01/04 22:24:57.641,User_13,False
421,Offer_739070387,O_Sent (mail and online),2016/01/04 22:25:15.670,User_13,False
422,Offer_739070387,O_Returned,2016/01/15 19:46:00.502,User_119,False
423,Offer_739070387,O_Refused,2016/01/19 18:00:18.263,User_29,False
424,Offer_1185562763,O_Create Offer,2016/01/04 22:30:16.884,User_43,True
425,Offer_1185562763,O_Created,2016/01/04 22:30:18.093,User_43,True
426,Offer_1185562763,O_Sent (online only),2016/01/04 22:30:30.130,User_43,True
427,Offer_1185562763,O_Cancelled,2016/01/15 23:54:49.359,User_115,True
428,Offer_860450899,O_Create Offer,2016/01/04 22:45:30.619,User_16,True
429,Offer_860450899,O_Created,2016/01/04 22:45:31.908,User_16,True
430,Offer_860450899,O_Sent (mail and online),2016/01/04 22:45:53.656,User_16,True
431,Offer_860450899,O_Cancelled,2016/01/13 23:24:57.844,User_99,True
432,Offer_659905372,O_Create Offer,2016/01/04 22:47:04.042,User_7,True
433,Offer_659905372,O_Created,2016/01/04 22:47:05.251,User_7,True
434,Offer_659905372,O_Sent (mail and online),2016/01/04 22:50:00.500,User_7,True
435,Offer_659905372,O_Returned,2016/01/20 17:11:28.554,User_114,True
436,Offer_659905372,O_Accepted,2016/01/22 17:12:30.209,User_95,True
437,Offer_213731049,O_Create Offer,2016/01/04 22:54:03.730,User_38,True
438,Offer_213731049,O_Created,2016/01/04 22:54:05.163,User_38,True
439,Offer_213731049,O_Sent (mail and online),2016/01/04 22:54:34.236,User_38,True
440,Offer_213731049,O_Cancelled,2016/02/29 16:00:55.207,User_1,True
441,Offer_1462702200,O_Create Offer,2016/01/04 22:54:28.730,User_89,False
442,Offer_1462702200,O_Created,2016/01/04 22:54:30.299,User_89,False
443,Offer_1462702200,O_Sent (mail and online),2016/01/04 22:55:11.659,User_89,False
444,Offer_1462702200,O_Cancelled,2016/02/04 16:00:23.989,User_1,False
445,Offer_2006568778,O_Create Offer,2016/01/04 23:01:47.958,User_43,True
446,Offer_2006568778,O_Created,2016/01/04 23:01:49.290,User_43,True
447,Offer_2006568778,O_Sent (mail and online),2016/01/04 23:04:16.079,User_43,True
448,Offer_2006568778,O_Returned,2016/01/14 18:40:14.527,User_116,True
449,Offer_2006568778,O_Accepted,2016/01/18 15:49:24.897,User_90,True
450,Offer_211747135,O_Create Offer,2016/01/04 23:35:41.650,User_13,False
451,Offer_211747135,O_Created,2016/01/04 23:35:43.335,User_13,False
452,Offer_211747135,O_Sent (mail and online),2016/01/04 23:40:40.915,User_13,False
453,Offer_211747135,O_Cancelled,2016/02/04 16:00:41.411,User_1,False
454,Offer_519819309,O_Create Offer,2016/01/04 23:49:43.873,User_15,True
455,Offer_519819309,O_Created,2016/01/04 23:49:45.389,User_15,True
456,Offer_519819309,O_Sent (mail and online),2016/01/04 23:50:41.225,User_15,True
457,Offer_519819309,O_Returned,2016/01/15 19:52:35.349,User_114,True
458,Offer_519819309,O_Cancelled,2016/01/23 01:04:06.914,User_27,True
459,Offer_1312704614,O_Create Offer,2016/01/04 23:53:22.887,User_43,True
460,Offer_1312704614,O_Created,2016/01/04 23:53:24.023,User_43,True
461,Offer_1312704614,O_Sent (mail and online),2016/01/04 23:53:37.664,User_43,True
462,Offer_1312704614,O_Returned,2016/01/11 18:54:27.453,User_117,True
463,Offer_1312704614,O_Refused,2016/01/11 22:58:55.163,User_100,True
464,Offer_871055597,O_Create Offer,2016/01/04 23:54:30.471,User_19,False
465,Offer_871055597,O_Created,2016/01/04 23:54:31.736,User_19,False
466,Offer_871055597,O_Sent (mail and online),2016/01/04 23:55:58.847,User_19,False
467,Offer_871055597,O_Cancelled,2016/01/05 22:28:33.344,User_3,False
468,Offer_681615844,O_Create Offer,2016/01/04 23:57:56.331,User_31,True
469,Offer_681615844,O_Created,2016/01/04 23:57:57.793,User_31,True
470,Offer_681615844,O_Sent (mail and online),2016/01/04 23:58:58.284,User_31,True
471,Offer_681615844,O_Returned,2016/01/13 18:08:24.847,User_29,True
472,Offer_681615844,O_Accepted,2016/01/19 20:52:21.973,User_119,True
473,Offer_656491364,O_Create Offer,2016/01/04 23:58:35.361,User_7,True
474,Offer_656491364,O_Created,2016/01/04 23:58:37.235,User_7,True
475,Offer_656491364,O_Sent (mail and online),2016/01/05 00:00:20.344,User_7,True
476,Offer_656491364,O_Returned,2016/01/13 22:01:39.998,User_117,True
477,Offer_656491364,O_Accepted,2016/01/15 19:47:08.129,User_115,True
478,Offer_306682674,O_Create Offer,2016/01/04 23:59:57.297,User_89,True
479,Offer_306682674,O_Created,2016/01/04 23:59:58.708,User_89,True
480,Offer_306682674,O_Sent (mail and online),2016/01/05 00:00:21.367,User_89,True
481,Offer_306682674,O_Cancelled,2016/02/29 16:00:54.286,User_1,True
482,Offer_210781714,O_Create Offer,2016/01/05 00:00:12.541,User_20,True
483,Offer_210781714,O_Created,2016/01/05 00:00:14.093,User_20,True
484,Offer_210781714,O_Sent (mail and online),2016/01/05 00:01:10.366,User_20,True
485,Offer_210781714,O_Returned,2016/01/14 00:05:19.862,User_127,True
486,Offer_210781714,O_Cancelled,2016/01/16 00:48:10.861,User_95,True
487,Offer_138887554,O_Create Offer,2016/01/05 00:12:03.871,User_5,True
488,Offer_138887554,O_Created,2016/01/05 00:12:05.711,User_5,True
489,Offer_138887554,O_Sent (mail and online),2016/01/05 00:12:20.633,User_5,True
490,Offer_138887554,O_Cancelled,2016/02/04 16:00:22.894,User_1,True
491,Offer_1497266486,O_Create Offer,2016/01/05 00:16:14.031,User_38,True
492,Offer_1497266486,O_Created,2016/01/05 00:16:15.332,User_38,True
493,Offer_1497266486,O_Sent (mail and online),2016/01/05 00:16:37.103,User_38,True
494,Offer_1497266486,O_Cancelled,2016/01/12 18:26:12.147,User_10,True
495,Offer_1282018738,O_Create Offer,2016/01/05 00:19:56.948,User_89,True
496,Offer_1282018738,O_Created,2016/01/05 00:19:58.243,User_89,True
497,Offer_1282018738,O_Sent (mail and online),2016/01/05 00:20:22.298,User_89,True
498,Offer_1282018738,O_Cancelled,2016/02/04 16:00:27.316,User_1,True
499,Offer_780795272,O_Create Offer,2016/01/05 00:30:09.297,User_15,False
500,Offer_780795272,O_Created,2016/01/05 00:30:10.638,User_15,False
501,Offer_780795272,O_Sent (mail and online),2016/01/05 00:32:14.504,User_15,False
502,Offer_780795272,O_Returned,2016/01/14 17:51:24.780,User_112,False
503,Offer_780795272,O_Cancelled,2016/02/05 23:41:15.449,User_70,False
504,Offer_1572067737,O_Create Offer,2016/01/05 00:36:12.178,User_20,True
505,Offer_1572067737,O_Created,2016/01/05 00:36:13.504,User_20,True
506,Offer_1572067737,O_Sent (mail and online),2016/01/05 00:37:01.519,User_20,True
507,Offer_1572067737,O_Returned,2016/01/13 17:36:04.159,User_113,True
508,Offer_1572067737,O_Accepted,2016/01/22 15:54:31.985,User_30,True
509,Offer_513332251,O_Create Offer,2016/01/05 00:46:44.649,User_7,True
510,Offer_513332251,O_Created,2016/01/05 00:46:45.770,User_7,True
511,Offer_513332251,O_Sent (mail and online),2016/01/05 00:49:42.553,User_7,True
512,Offer_513332251,O_Returned,2016/01/19 18:26:48.883,User_112,True
513,Offer_513332251,O_Accepted,2016/01/26 00:11:34.614,User_99,True
514,Offer_290118338,O_Create Offer,2016/01/05 00:47:33.460,User_16,False
515,Offer_290118338,O_Created,2016/01/05 00:47:34.780,User_16,False
516,Offer_290118338,O_Sent (mail and online),2016/01/05 00:48:24.719,User_16,False
517,Offer_290118338,O_Returned,2016/01/13 19:50:37.472,User_114,False
518,Offer_290118338,O_Accepted,2016/01/16 01:17:08.255,User_75,False
519,Offer_859722858,O_Create Offer,2016/01/05 00:51:42.543,User_15,False
520,Offer_859722858,O_Created,2016/01/05 00:51:43.835,User_15,False
521,Offer_859722858,O_Sent (mail and online),2016/01/05 00:53:14.103,User_15,False
522,Offer_859722858,O_Cancelled,2016/02/29 16:02:06.229,User_1,False
523,Offer_1217920740,O_Create Offer,2016/01/05 00:52:37.581,User_31,False
524,Offer_1217920740,O_Created,2016/01/05 00:52:38.783,User_31,False
525,Offer_1217920740,O_Sent (mail and online),2016/01/05 00:53:48.333,User_31,False
526,Offer_1217920740,O_Returned,2016/01/26 19:44:57.720,User_112,False
527,Offer_1217920740,O_Accepted,2016/01/27 18:25:38.984,User_75,False
528,Offer_776746829,O_Create Offer,2016/01/05 00:52:54.758,User_15,False
529,Offer_776746829,O_Created,2016/01/05 00:52:56.164,User_15,False
530,Offer_776746829,O_Sent (mail and online),2016/01/05 00:53:14.099,User_15,False
531,Offer_776746829,O_Cancelled,2016/02/29 16:02:06.208,User_1,False
532,Offer_1867716144,O_Create Offer,2016/01/05 00:56:32.376,User_19,True
533,Offer_1867716144,O_Created,2016/01/05 00:56:33.701,User_19,True
534,Offer_1867716144,O_Sent (mail and online),2016/01/05 01:02:45.310,User_19,True
535,Offer_1867716144,O_Returned,2016/01/13 21:30:58.719,User_116,True
536,Offer_1867716144,O_Accepted,2016/01/14 17:47:33.663,User_115,True
537,Offer_1573002745,O_Create Offer,2016/01/05 01:10:53.595,User_10,True
538,Offer_1573002745,O_Created,2016/01/05 01:10:54.914,User_10,True
539,Offer_1573002745,O_Sent (mail and online),2016/01/05 01:11:05.265,User_10,True
540,Offer_1573002745,O_Returned,2016/01/11 19:06:56.298,User_112,True
541,Offer_1573002745,O_Accepted,2016/01/13 23:24:57.808,User_99,True
542,Offer_2029556784,O_Create Offer,2016/01/05 01:20:02.329,User_31,True
543,Offer_2029556784,O_Created,2016/01/05 01:20:03.650,User_31,True
544,Offer_2029556784,O_Sent (mail and online),2016/01/05 01:29:44.443,User_31,True
545,Offer_2029556784,O_Cancelled,2016/01/13 00:32:52.632,User_99,True
546,Offer_1949442096,O_Create Offer,2016/01/05 01:25:58.313,User_5,False
547,Offer_1949442096,O_Created,2016/01/05 01:25:59.545,User_5,False
548,Offer_1949442096,O_Sent (mail and online),2016/01/05 01:26:11.211,User_5,False
549,Offer_1949442096,O_Returned,2016/01/13 18:47:44.165,User_114,False
550,Offer_1949442096,O_Accepted,2016/01/14 18:20:39.936,User_75,False
551,Offer_1570229159,O_Create Offer,2016/01/05 01:42:46.400,User_43,False
552,Offer_1570229159,O_Created,2016/01/05 01:42:47.688,User_43,False
553,Offer_1570229159,O_Sent (online only),2016/01/05 01:43:03.586,User_43,False
554,Offer_1570229159,O_Cancelled,2016/01/14 21:40:03.181,User_115,False
555,Offer_1271155187,O_Create Offer,2016/01/05 01:42:52.895,User_22,False
556,Offer_1271155187,O_Created,2016/01/05 01:42:54.218,User_22,False
557,Offer_1271155187,O_Sent (mail and online),2016/01/05 01:43:06.367,User_22,False
558,Offer_1271155187,O_Returned,2016/01/13 19:58:13.123,User_127,False
559,Offer_1271155187,O_Accepted,2016/01/15 17:16:50.448,User_90,False
560,Offer_1452285181,O_Create Offer,2016/01/05 01:49:01.566,User_19,False
561,Offer_1452285181,O_Created,2016/01/05 01:49:02.908,User_19,False
562,Offer_1452285181,O_Sent (mail and online),2016/01/05 01:53:30.246,User_19,False
563,Offer_1452285181,O_Cancelled,2016/01/22 17:43:50.932,User_2,False
564,Offer_1651128996,O_Create Offer,2016/01/05 01:54:36.369,User_22,False
565,Offer_1651128996,O_Created,2016/01/05 01:54:37.675,User_22,False
566,Offer_1651128996,O_Sent (mail and online),2016/01/05 01:54:47.483,User_22,False
567,Offer_1651128996,O_Returned,2016/01/11 21:34:46.447,User_116,False
568,Offer_1651128996,O_Refused,2016/01/12 18:32:11.983,User_68,False
569,Offer_1319158006,O_Create Offer,2016/01/05 02:19:15.892,User_19,False
570,Offer_1319158006,O_Created,2016/01/05 02:19:17.295,User_19,False
571,Offer_1319158006,O_Sent (mail and online),2016/01/05 02:23:02.522,User_19,False
572,Offer_1319158006,O_Cancelled,2016/01/28 21:18:51.306,User_95,False
573,Offer_1128644000,O_Create Offer,2016/01/05 02:20:43.980,User_43,False
574,Offer_1128644000,O_Created,2016/01/05 02:20:45.462,User_43,False
575,Offer_1128644000,O_Sent (mail and online),2016/01/05 02:20:56.036,User_43,False
576,Offer_1128644000,O_Cancelled,2016/02/29 16:01:33.735,User_1,False
577,Offer_1576107007,O_Create Offer,2016/01/05 02:25:01.171,User_22,False
578,Offer_1576107007,O_Created,2016/01/05 02:25:02.448,User_22,False
579,Offer_1576107007,O_Cancelled,2016/01/05 03:23:30.076,User_22,False
580,Offer_2077320317,O_Create Offer,2016/01/05 02:37:57.708,User_8,False
581,Offer_2077320317,O_Created,2016/01/05 02:37:58.981,User_8,False
582,Offer_2077320317,O_Sent (mail and online),2016/01/05 02:40:26.792,User_8,False
583,Offer_2077320317,O_Returned,2016/01/13 17:48:46.366,User_113,False
584,Offer_2077320317,O_Cancelled,2016/02/03 17:15:05.041,User_14,False
585,Offer_1463749777,O_Create Offer,2016/01/05 02:53:39.976,User_10,True
586,Offer_1463749777,O_Created,2016/01/05 02:53:41.287,User_10,True
587,Offer_1463749777,O_Sent (mail and online),2016/01/05 02:54:28.061,User_10,True
588,Offer_1463749777,O_Cancelled,2016/02/04 16:00:32.600,User_1,True
589,Offer_1636586660,O_Create Offer,2016/01/05 02:54:03.312,User_11,False
590,Offer_1636586660,O_Created,2016/01/05 02:54:04.530,User_11,False
591,Offer_1636586660,O_Sent (mail and online),2016/01/05 02:54:14.628,User_11,False
592,Offer_1636586660,O_Returned,2016/01/13 20:53:16.851,User_114,False
593,Offer_1636586660,O_Cancelled,2016/03/23 01:53:06.493,User_49,False
594,Offer_747675742,O_Create Offer,2016/01/05 03:02:22.470,User_11,False
595,Offer_747675742,O_Created,2016/01/05 03:02:23.569,User_11,False
596,Offer_747675742,O_Sent (mail and online),2016/01/05 03:02:33.470,User_11,False
597,Offer_747675742,O_Returned,2016/01/13 19:14:31.014,User_113,False
598,Offer_747675742,O_Cancelled,2016/02/09 17:01:45.227,User_2,False
599,Offer_927638197,O_Create Offer,2016/01/05 03:09:50.976,User_11,True
600,Offer_927638197,O_Created,2016/01/05 03:09:52.306,User_11,True
601,Offer_927638197,O_Sent (mail and online),2016/01/05 03:10:30.109,User_11,True
602,Offer_927638197,O_Returned,2016/01/22 22:06:43.672,User_95,True
603,Offer_927638197,O_Accepted,2016/01/22 22:07:06.434,User_95,True
604,Offer_1638445832,O_Create Offer,2016/01/05 03:18:44.215,User_19,False
605,Offer_1638445832,O_Created,2016/01/05 03:18:45.689,User_19,False
606,Offer_1638445832,O_Sent (mail and online),2016/01/05 03:20:05.554,User_19,False
607,Offer_1638445832,O_Refused,2016/01/18 23:17:20.273,User_95,False
608,Offer_1288618901,O_Create Offer,2016/01/05 03:23:07.608,User_11,True
609,Offer_1288618901,O_Created,2016/01/05 03:23:08.948,User_11,True
610,Offer_1288618901,O_Sent (mail and online),2016/01/05 03:23:23.197,User_11,True
611,Offer_1288618901,O_Returned,2016/01/15 21:02:53.553,User_119,True
612,Offer_1288618901,O_Accepted,2016/01/21 19:43:14.280,User_75,True
613,Offer_517746250,O_Create Offer,2016/01/05 03:23:24.034,User_43,True
614,Offer_517746250,O_Created,2016/01/05 03:23:25.434,User_43,True
615,Offer_517746250,O_Sent (mail and online),2016/01/05 03:23:37.766,User_43,True
616,Offer_517746250,O_Cancelled,2016/02/29 16:02:43.703,User_1,True
617,Offer_236427577,O_Create Offer,2016/01/05 03:30:30.151,User_22,False
618,Offer_236427577,O_Created,2016/01/05 03:30:31.598,User_22,False
619,Offer_236427577,O_Sent (mail and online),2016/01/05 03:32:36.106,User_22,False
620,Offer_236427577,O_Returned,2016/01/13 16:48:38.907,User_114,False
